ImageId,EncodedPixels
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,52189 4 52706 9 53223 15 53738 25 54256 30 54775 32 55294 34 55813 36 56332 38 56851 41 57369 44 57889 44 58408 46 58928 47 59447 49 59966 50 60486 51 61005 52 61525 52 62044 54 62564 55 63084 55 63603 57 64123 56 64643 56 65163 56 65683 55 66202 56 66722 55 67242 55 67762 54 68282 54 68802 53 69321 53 69842 51 70362 50 70882 48 71402 46 71922 46 72443 44 72963 42 73483 40 74004 36 74524 35 75044 33 75565 31 76086 25 76609 14 77133 5
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,238343 5 238862 7 239381 9 239899 13 240417 16 240935 19 241454 21 241973 22 242493 22 243012 24 243532 24 244052 24 244572 25 245092 25 245612 26 246132 27 246652 27 247172 28 247692 28 248212 29 248732 29 249253 29 249773 29 250294 29 250815 28 251335 28 251855 29 252376 28 252896 28 253417 27 253937 27 254458 26 254979 25 255499 25 256019 25 256540 24 257060 24 257580 24 258100 25 258621 24 259141 23 259662 22 260183 21 260704 20 261224 20 261745 19 262266 17 262789 13
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,705 7 1224 9 1744 9 2264 9 2784 8 3305 7 3825 6 4346 5
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,217 34 734 39 1253 41 1773 41 2292 42 2812 42 3332 42 3852 41 4371 42 4891 42 5409 44 5928 44 6446 46 6965 47 7484 47 8003 47 8520 47 9038 31 9072 12 9557 30 9595 8 10076 30 10117 3 10596 29 11116 29 11636 28 12155 28 12675 28 13196 26 13716 25 14236 25 14757 23 15277 23 15798 21 16320 18 16843 13
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,156220 8 156738 12 157257 14 157775 17 158293 19 158811 22 159329 25 159848 27 160367 28 160885 30 161401 35 161921 35 162440 36 162959 37 163479 38 163998 39 164517 40 165037 40 165556 42 166076 43 166596 43 167116 44 167636 44 168156 45 168677 44 169197 44 169718 43 170238 43 170759 42 171279 42 171800 40 172320 40 172841 38 173361 37 173882 35 174402 35 174924 32 175445 29 175967 25 176488 22 177008 21 177529 18 178051 13 178574 7 179097 3 179618 1
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,160990 7 161503 17 162021 20 162540 22 163059 23 163577 26 164095 28 164613 30 165132 32 165651 33 166170 34 166689 35 167208 36 167727 37 168247 37 168766 37 169286 37 169806 36 170326 36 170845 37 171365 36 171885 36 172404 36 172923 36 173442 36 173962 35 174482 35 175001 35 175521 34 176041 33 176561 32 177081 32 177601 31 178122 29 178642 28 179162 27 179682 27 180203 25 180725 21 181252 12 181775 7 182297 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,398 57 916 63 1435 65 1955 65 2475 66 2995 67 3515 68 4035 68 4555 69 5075 70 5595 71 6115 72 6635 73 7155 74 7675 74 8195 75 8715 76 9235 76 9755 77 10276 76 10796 76 11318 74 11839 73 12360 72 12880 72 13401 71 13923 69 14447 65 14970 61 15492 59 16013 57 16535 54 17058 49 17584 42 18106 38 18627 37 19148 35 19670 30
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,220888 7 221405 12 221924 14 222444 14 222963 16 223482 17 224001 19 224520 20 225040 21 225560 21 226079 23 226599 23 227119 23 227639 24 228158 25 228678 25 229198 25 229718 25 230237 26 230757 27 231276 28 231796 28 232316 29 232835 31 233355 32 233875 32 234395 33 234915 33 235435 34 235955 35 236475 36 236995 36 237515 36 238035 37 238555 37 239075 37 239595 37 240115 38 240635 38 241155 39 241675 39 242195 39 242715 40 243236 39 243756 39 244277 38 244797 38 245318 37 245838 37 246358 37 246879 36 247399 36 247919 36 248439 36 248959 36 249479 36 249999 36 250519 36 251039 36 251559 35 252079 35 252599 35 253119 35 253640 33 254160 33 254681 32 255201 31 255722 30 256243 29 256763 28 257284 27 257804 26 258325 24 258846 22 259367 21 259888 19 260409 16 260933 10 261456 6
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,116401 5 116914 15 117432 18 117951 20 118469 23 118986 27 119502 32 120021 34 120540 35 121059 36 121577 38 122095 41 122614 42 123133 43 123652 44 124171 45 124689 47 125208 48 125727 49 126247 49 126766 50 127285 51 127804 52 128324 52 128843 53 129363 53 129883 53 130403 53 130923 53 131443 53 131962 54 132482 54 133001 54 133521 54 134040 54 134560 54 135080 53 135600 53 136119 53 136639 52 137159 52 137679 52 138199 51 138268 6 138720 49 138783 18 139240 48 139300 24 139760 48 139819 27 140280 47 140338 30 140801 45 140857 43 141321 44 141376 48 141842 41 141894 53 142363 39 142413 55 142883 38 142933 56 143404 36 143452 57 143925 35 143972 58 144446 34 144491 59 144968 31 145010 61 145489 30 145530 62 146011 28 146049 63 146532 28 146568 64 147058 22 147087 65 147582 19 147606 66 148103 89 148624 89 149143 89 149663 89 150183 89 150702 90 151222 90 151741 91 152261 90 152780 90 153299 62 153368 22 153818 62 153889 20 154337 62 154410 19 154856 62 154931 17 155376 61 155453 14 155896 59 156415 58 156935 57 157455 56 157975 55 158495 53 159015 51 159535 50 160055 49 160575 49 161095 48 161615 47 162135 46 162655 45 163176 44 163696 44 164217 43 164738 42 165258 42 165779 41 166300 40 166821 39 167342 39 167863 38 168383 39 168904 39 169425 39 169946 40 170467 40 170988 39 171509 39 172030 38 172553 35 173077 31 173599 29 174119 28 174640 27 175162 24 175686 19 176210 14 176731 12 177253 9 177775 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,280767 12 281285 16 281804 18 282323 20 282840 24 283350 35 283868 38 284386 41 284905 42 285424 44 285942 46 286460 48 286980 49 287499 50 288018 51 288537 52 289056 53 289575 53 290095 53 290614 54 291133 54 291653 54 292172 54 292692 54 293211 54 293731 54 294251 53 294770 54 295289 54 295809 54 296329 53 296849 52 297369 50 297889 49 298409 48 298929 47 299450 45 299970 44 300491 42 301011 41 301532 39 302052 38 302573 35 303094 32 303615 29 304136 27 304657 25 305179 21
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,311435 9 311953 13 312472 15 312991 17 313509 19 314026 22 314542 26 315061 28 315580 29 316099 30 316618 31 317137 33 317656 34 318176 35 318695 36 319215 36 319734 37 320254 37 320773 38 321293 37 321813 37 322332 37 322852 37 323372 36 323892 36 324412 35 324933 33 325453 31 325973 29 326494 27 327015 25 327536 24 328057 21 328587 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,79526 7 80043 18 80562 21 81081 23 81600 25 82118 28 82634 34 83153 36 83672 37 84192 37 84711 39 85229 41 85747 43 86266 45 86786 45 87305 46 87825 46 88344 47 88864 48 89384 48 89903 49 90423 49 90942 50 91462 50 91981 51 92501 51 93021 52 93541 52 94061 52 94581 53 95101 53 95621 54 96142 54 96663 54 97183 54 97703 55 98224 54 98745 52 99265 52 99787 50 100308 49 100829 48 101350 46 101873 42 102397 36 102919 33 103440 31 103962 28 104484 23 105009 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,11942 10 12461 12 12981 13 13500 15 14019 18 14538 20 15057 23 15577 23 16097 23 16616 25 17136 25 17655 26 18174 27 18694 27 19213 28 19733 28 20253 28 20773 28 21292 29 21812 28 22333 27 22853 26 23373 25 23893 24 24413 24 24934 22 25456 19 25985 8 26510 1
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,117506 4 118025 6 118543 10 119062 12 119581 15 120100 16 120620 17 121139 18 121658 20 122178 21 122697 23 123217 23 123737 23 124257 24 124777 24 125298 23 125818 23 126338 23 126859 21 127380 19 127901 17 128423 13 128944 11 129465 8
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,257395 4 257911 9 258429 12 258949 12 259468 13 259987 14 260506 15 261025 16 261545 16 262065 16 262584 17 263104 17 263624 17 264144 17 264664 17 265184 17 265704 17 266224 17 266744 17 267265 16 267785 16 268305 16 268826 15 269346 15 269867 14 270388 13 270908 13 271429 11 271951 9 272473 7 272997 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34307 6 34562 8 34817 10 35073 10 35329 10 35585 10 35841 10 36097 10 36353 9 36609 8 36865 7 37122 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,57869 5 58124 7 58378 10 58633 12 58889 12 59145 12 59401 12 59657 12 59913 12 60169 12 60425 11 60681 10 60939 7 61196 5
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,28273 6 28529 7 28784 9 29039 10 29295 10 29551 10 29808 9 30065 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,31101 2 31354 7 31609 8 31864 9 32119 10 32375 10 32631 10 32888 9 33145 8
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,38077 8 38333 8 38589 8 38844 9 39099 10 39353 12 39607 14 39862 15 40117 13 40373 11 40629 10 40885 9 41141 8 41398 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37585 10 37841 11 38095 14 38351 14 38607 15 38863 16 39119 16 39375 16 39631 16 39887 15 40142 15 40397 16 40653 16 40909 16 41165 17 41421 18 41677 18 41933 18 42190 16 42447 14 42705 11 42962 9
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,44242 8 44497 10 44753 10 45009 10 45265 10 45521 10 45777 10 46033 11 46289 11 46545 11 46802 9 47059 8
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43499 2 43746 13 44001 14 44256 16 44511 18 44767 18 45023 19 45279 19 45535 20 45791 20 46048 19 46306 17 46563 15 46821 12 47083 6
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,39653 6 39908 7 40163 9 40419 9 40675 9 40930 10 41186 9 41442 9 41699 6 41955 6
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34539 2 34793 5 35048 7 35058 5 35303 8 35313 7 35559 8 35569 8 35815 18 36071 18 36327 18 36585 16 36841 16 37097 17 37354 16 37610 15 37867 14 38123 13 38379 11 38637 7 38895 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,18943 2 19198 3 19453 4 19709 4 19966 3 20223 2 20479 2 20734 3 20989 4 21245 4 21501 4 21757 4 22013 4 22269 4 22525 4 22782 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,6 15 262 15 518 15 775 14 1031 14 1288 12 1546 8 1804 5
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48668 7 48923 9 49179 10 49435 10 49691 10 49947 10 50203 10 50459 10 50715 10 50971 11 51227 12 51484 11 51740 10 51997 8 52255 5 52512 3
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,23077 5 23332 7 23586 11 23842 11 24097 12 24353 12 24609 13 24865 13 25121 13 25377 13 25633 13 25889 13 26145 12 26401 12 26657 12 26914 10 27172 6 27430 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,47671 2 47926 5 48180 9 48435 10 48691 10 48946 12 49201 13 49457 14 49713 14 49969 14 50225 14 50481 13 50738 12 50994 11 51251 10 51508 8 51766 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,25686 7 25941 9 26197 10 26453 10 26708 11 26964 11 27220 11 27477 10 27733 10 27989 10 28245 10 28501 10 28758 8 29015 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48221 8 48476 9 48730 11 48985 12 49241 12 49497 12 49752 13 50008 13 50265 10 50521 10 50777 9 51034 7
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,64674 4 64929 6 65183 9 65440 8
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,9397 7 9652 9 9907 11 10162 13 10417 14 10673 14 10929 15 11185 16 11441 16 11697 16 11953 16 12209 16 12465 16 12721 16 12978 14 13235 13 13492 11 13749 10 14007 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,54465 9 54719 12 54974 13 55229 15 55485 15 55740 17 55996 16 56252 16 56508 15 56765 14 57021 13 57277 12 57535 6 57793 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,3276 7 3531 8 3786 10 4042 11 4297 12 4553 12 4809 12 5065 12 5322 11 5578 11 5835 10 6091 10 6349 6 6606 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,36581 2 36835 6 37089 10 37345 10 37600 12 37855 13 38111 13 38367 14 38624 13 38880 13 39137 11 39393 11 39649 10 39905 10 40162 9 40419 7
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,37149 5 37403 10 37658 11 37913 13 38168 14 38424 15 38679 16 38935 16 39191 16 39447 16 39703 16 39959 16 40215 16 40471 16 40727 16 40984 15 41240 14 41497 12 41753 12 42010 11 42267 9 42525 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,36934 1 37189 2 37445 2 37702 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54862 10 55117 12 55371 14 55626 16 55881 17 56136 18 56391 20 56647 20 56903 20 57158 21 57414 20 57669 21 57925 20 58181 20 58437 20 58693 19 58949 18 59206 17 59462 15 59719 13 59977 8 60234 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,39765 4 40018 9 40273 11 40528 13 40783 14 41039 14 41294 15 41550 15 41805 16 42061 16 42317 16 42573 16 42829 15 43085 15 43342 13 43598 13 43855 11 44112 8 44369 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,21099 6 21354 8 21609 10 21865 10 22121 10 22376 11 22632 11 22887 12 23143 12 23399 12 23655 12 23911 11 24167 10 24423 10 24679 10 24935 10 25192 7 25449 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,48784 9 49039 11 49294 13 49549 14 49805 14 50060 15 50316 15 50571 16 50827 16 51083 16 51339 15 51596 14 51852 13 52108 13 52365 11 52621 10 52879 7 53136 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,12994 7 13249 9 13504 11 13759 12 14015 12 14270 13 14526 14 14782 14 15038 14 15294 14 15550 14 15806 14 16063 12 16319 12 16575 12 16832 11 17089 9 17346 7
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,33487 2 33743 2
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44257 5 44512 7 44765 12 45019 14 45274 15 45529 16 45784 18 46039 19 46295 18 46551 18 46807 18 47062 19 47318 19 47574 19 47830 18 48087 16 48343 15 48599 14 48857 10 49113 9
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,28659 4 28912 9 29167 11 29422 13 29678 13 29933 14 30189 14 30445 14 30701 14 30957 14 31213 14 31469 14 31725 14 31982 13 32238 13 32495 12 32751 11 33009 8 33266 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,13496 6 14015 6 14533 8 15052 8 15571 8 16090 9 16609 9 17128 9 17647 9 18166 10 18685 10 19204 10 19723 10 20242 10 20761 9 21280 9 21799 9 22318 9 22837 9 23356 9 23875 10 24394 10 24913 11 25432 11 25951 12 26470 12 26989 12 27508 12 28027 12 28546 12 29066 11 29585 11 30104 11 30623 11 31143 10 31663 9 32183 8 32703 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,21310 2 21827 10 22346 16 22865 18 23384 20 23903 21 24421 23 24940 24 25458 26 25976 28 26494 29 27013 30 27532 30 28051 30 28569 31 29088 31 29606 32 30124 33 30643 34 31163 34 31681 35 32200 36 32718 37 33237 37 33738 3 33756 36 34256 6 34275 21 34301 8 34774 8 34794 20 35293 8 35313 20 35812 8 35832 20 36331 8 36352 20 36850 9 36871 20 37369 9 37391 19 37888 10 37910 20 38407 11 38428 23 38926 12 38946 24 39445 12 39462 28 39965 12 39980 29 40484 12 40499 29 41004 11 41018 30 41524 9 41538 29 42044 8 42059 28 42564 7 42580 26 43084 5 43102 24 43603 5 43621 24 44122 6 44140 25 44641 7 44659 25 45160 7 45179 24 45679 9 45696 26 46197 12 46215 27 46716 13 46730 32 47235 47 47754 48 48273 48 48792 28 48822 18 49311 48 49830 48 50348 25 50376 21 50867 24 50898 17 51387 23 51418 16 51906 23 51938 13 52424 25 52458 11 52943 25 52979 9 53461 26 53498 8 53980 26 54499 26 55017 27 55535 28 56054 27 56573 27 57092 27 57612 27 58130 28 58649 29 59168 29 59687 29 60205 22 60228 6 60724 21 60747 6 61244 28 61763 28 62283 27 62803 26 63323 25 63842 24 64361 24 64880 24 65398 25 65917 25 66437 23 66956 23 67475 23 67994 24 68513 23 69032 23 69551 23 70070 23 70588 25 71107 25 71625 26 72144 26 72663 26 73182 26 73704 24 74227 20 74748 18 75268 16 75788 15 76309 13 76829 12 77349 11 77871 7 78395 2 78914 3 79433 4 79952 6 80470 7 80988 8 81507 8 82027 7 82547 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,3129 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,56131 2 56647 11 57164 17 57683 21 58201 25 58720 26 59239 28 59758 29 60277 30 60796 31 61315 32 61834 33 62353 33 62873 32 63392 33 63912 32 64432 32 64918 7 64952 32 65436 11 65471 32 65954 13 65990 33 66472 14 66510 32 66990 15 67029 32 67508 17 67548 32 68026 19 68068 31 68545 20 68588 30 69064 21 69108 29 69583 21 69628 28 70102 21 70147 28 70621 22 70666 29 71141 22 71185 29 71660 23 71703 30 72179 24 72222 29 72699 23 72739 31 73220 21 73258 31 73739 21 73776 31 74258 21 74295 11 74311 15 74777 21 74814 9 74832 12 75296 21 75333 8 75353 9 75814 22 75852 8 75874 5 76332 25 76370 9 76851 26 76887 11 77371 27 77405 12 77890 31 77923 13 78410 44 78929 44 79448 13 79468 24 79968 11 79988 22 80487 11 80507 22 81007 10 81028 19 81527 10 81548 18 82046 11 82068 17 82566 10 82587 16 83087 6 83108 13
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54 15 573 16 1093 14 1615 10
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,24472 4 24990 8 25508 11 26026 14 26545 15 27063 17 27582 19 28101 20 28619 21 29138 22 29658 22 30177 23 30697 22 31217 22 31736 24 32255 26 32775 28 33294 31 33813 34 34332 36 34851 37 35371 38 35892 37 36412 37 36931 38 37451 39 37971 38 38491 37 39011 36 39530 37 40050 36 40570 35 41090 34 41610 33 42130 32 42651 30 43171 29 43693 25 44213 24 44733 23 45254 21 45775 19 46297 15 46819 9
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,78 14 597 16 1116 17 1635 17 2154 16 2673 16 3192 16 3712 15 4231 16 4750 16 5270 15 5790 15 6309 16 6828 17 7348 16 7867 17 8386 17 8905 18 9424 19 9944 19 10463 19 10983 18 11503 18 12023 17 12542 17 13061 19 13581 19 14100 19 14620 18 15140 18 15659 19 16179 19 16699 19 17218 19 17738 19 18258 18 18778 17 19297 19 19817 19 20336 19 20856 19 21376 18 21895 18 22415 19 22934 22 23453 28 23972 31 24492 32 25012 33 25532 34 26052 41 26573 39 27093 39 27613 38 28133 37 28654 35 29175 34 29698 30 30221 27 30742 26 31263 24 31783 24 32304 23 32823 23 33343 23 33862 24 34382 24 34902 24 35422 25 35941 25 36461 24 36980 25 37500 24 38020 25 38540 24 39060 24 39579 25 40099 24 40619 24 41139 24 41659 23 42178 24 42699 22 43219 21 43739 19 44258 18 44779 15 45299 13 45820 11 46342 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,625 10 1143 14 1662 16 2182 15 2701 16 3219 18 3739 17
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12572 5 13091 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,61881 1 62400 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,4276 1 4795 2 5314 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,68125 2 68644 5 69162 8 69680 10 70199 12 70718 13 71237 13 71756 14 72274 16 72792 19 73311 19 73831 19 74351 19 74870 21 75389 22 75908 25 76426 27 76943 30 77462 31 77980 33 78499 33 79019 33 79060 3 79538 34 79578 6 80057 37 80096 8 80576 47 81096 46 81615 44 82136 41 82656 39 83177 36
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,147 3 666 3
