ImageId,EncodedPixels
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,228924 11 229443 13 229963 14 230483 14 231002 16 231523 15 232043 15 232563 15 233084 14 233606 11 234127 9
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,52184 10 52699 20 53218 23 53736 27 54254 31 54774 32 55292 36 55812 38 56331 40 56851 41 57370 43 57889 45 58408 46 58927 48 59446 49 59966 50 60485 51 61004 52 61524 53 62043 54 62563 54 63083 54 63603 54 64122 55 64642 54 65162 54 65682 54 66202 54 66722 53 67242 52 67762 52 68282 51 68802 50 69322 49 69842 48 70362 47 70883 45 71403 44 71923 43 72443 41 72963 40 73484 37 74004 34 74524 33 75045 28 75566 23 76087 18 76609 10 77131 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,237822 6 238340 10 238857 14 239376 16 239895 18 240414 20 240934 20 241453 22 241973 22 242493 23 243013 23 243532 25 244052 25 244572 26 245092 26 245612 27 246132 28 246652 28 247173 28 247693 28 248213 28 248733 29 249253 29 249774 28 250294 28 250815 27 251335 27 251856 26 252376 27 252896 27 253417 26 253938 25 254458 25 254979 25 255499 25 256020 24 256540 24 257060 24 257580 24 258101 23 258621 23 259142 22 259662 22 260183 20 260703 20 261224 19 261746 16 262267 14 262789 11
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,184 7 701 15 1221 14 1741 14 2262 12 2782 11 3303 9 3824 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,217 38 735 41 1255 41 1774 42 2294 42 2814 42 3334 42 3854 41 4374 41 4893 42 5411 43 5927 46 6446 47 6963 49 7480 50 7997 52 8516 29 8550 17 9034 30 9072 13 9554 30 9593 11 10073 30 10592 31 11112 31 11632 31 12152 31 12672 30 13192 30 13712 30 14233 28 14753 27 15274 26 15795 24 16316 22 16838 19 17362 13 17884 9
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,156217 10 156734 15 157252 19 157771 21 158290 23 158808 25 159326 28 159842 32 160361 34 160881 34 161400 35 161920 35 162439 36 162958 38 163478 38 163998 39 164518 39 165037 41 165557 41 166077 42 166597 42 167117 42 167638 42 168158 42 168678 42 169198 42 169718 42 170238 42 170758 41 171279 40 171799 40 172320 38 172840 37 173361 36 173882 34 174402 32 174923 30 175444 27 175965 24 176486 21 177007 16 177528 14 178049 12 178571 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,160468 5 160983 14 161499 20 162018 22 162536 25 163055 27 163574 28 164092 31 164611 32 165130 33 165649 34 166168 34 166688 34 167207 35 167727 35 168246 36 168766 35 169286 35 169806 35 170325 35 170845 35 171365 34 171884 35 172403 35 172923 35 173442 35 173961 35 174481 35 175000 35 175520 35 176040 34 176560 33 177080 32 177601 31 178121 30 178641 29 179162 27 179683 25 180204 21 180725 18 181248 12 181770 9
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,398 59 916 64 1436 65 1955 67 2475 68 2994 70 3514 71 4034 71 4554 72 5073 74 5593 75 6114 75 6634 75 7154 76 7674 76 8195 75 8715 76 9235 76 9756 75 10277 75 10797 75 11318 74 11839 73 12360 72 12881 71 13403 68 13924 67 14447 63 14969 61 15490 59 16013 55 16536 51 17060 46 17582 42 18104 39 18627 32 19155 20 19681 9
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,219850 3 220368 7 220886 11 221405 12 221924 14 222443 16 222962 17 223482 18 224001 19 224520 21 225040 21 225559 22 226079 22 226599 23 227119 23 227638 24 228158 24 228677 25 229197 26 229717 26 230237 26 230756 28 231276 28 231796 29 232316 30 232835 32 233355 33 233875 33 234395 34 234915 35 235435 35 235955 35 236475 36 236995 36 237515 37 238035 37 238555 37 239075 37 239595 38 240115 38 240635 38 241155 38 241675 38 242195 38 242716 38 243236 38 243757 37 244277 37 244797 37 245318 36 245838 36 246359 35 246879 35 247399 35 247919 34 248439 34 248959 34 249479 34 249999 33 250519 33 251039 33 251559 33 252079 33 252600 32 253120 32 253640 31 254161 30 254681 30 255202 28 255723 27 256243 27 256764 25 257284 25 257805 23 258326 22 258847 20 259368 18 259889 16 260410 14 260932 10 261455 5
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,116398 8 116914 15 117431 20 117948 24 118467 26 118984 30 119502 32 120020 34 120538 37 121056 39 121575 40 122094 41 122613 42 123132 42 123651 43 124170 44 124689 45 125208 46 125727 47 126246 48 126766 48 127285 50 127804 51 128324 51 128843 52 129363 52 129883 52 130403 52 130922 53 131442 52 131961 53 132481 53 133001 53 133521 53 134040 53 134560 53 135080 52 135600 52 136120 51 136640 50 137160 49 137680 49 138200 48 138720 47 139240 47 139761 45 140281 44 140802 42 141323 41 141843 40 142364 38 142885 36 143406 34 143927 32 144448 29 144969 27 145490 25 146012 21 146535 13
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,137747 12 138264 17 138782 21 139300 25 139819 27 140337 44 140856 47 141375 49 141894 52 142413 54 142932 55 143452 56 143971 58 144491 58 145010 60 145530 60 146049 61 146568 63 147087 64 147593 9 147605 66 148110 81 148628 83 149146 85 149665 86 150184 87 150702 89 151221 90 151740 61 151806 25 152259 61 152327 23 152778 61 152848 22 153298 60 153369 20 153817 61 153891 18 154337 60 154413 14 154856 60 154936 10 155376 59 155458 6 155896 58 156415 58 156935 57 157455 51 157975 49 158495 48 159015 47 159535 47 160055 47 160575 47 161095 46 161615 46 162136 45 162656 44 163177 43 163697 42 164218 41 164739 40 165260 38 165780 38 166301 37 166822 37 167343 36 167864 36 168385 37 168905 38 169426 38 169947 38 170468 38 170989 37 171511 35 172032 35 172553 34 173075 32 173596 31 174119 27 174643 23 175165 21 175688 16 176210 13 176731 11
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,280770 7 281287 12 281804 18 282322 21 282839 25 283347 38 283865 41 284384 42 284903 44 285422 45 285941 46 286460 48 286980 48 287499 49 288018 50 288537 50 289056 51 289576 51 290095 52 290614 53 291133 54 291653 54 292172 55 292692 54 293211 54 293731 54 294250 54 294770 53 295290 52 295810 51 296329 51 296849 50 297369 48 297889 47 298409 46 298930 43 299450 42 299970 41 300491 39 301012 37 301532 36 302053 34 302574 32 303096 28 303617 25 304139 20 304663 13 305186 6
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,310918 4 311436 8 311954 11 312471 15 312989 17 313506 21 314024 23 314542 25 315060 28 315579 29 316098 30 316617 31 317136 33 317656 33 318175 34 318694 35 319214 35 319734 35 320253 36 320773 36 321293 35 321813 35 322333 35 322853 34 323373 34 323892 34 324412 33 324932 32 325453 29 325973 28 326493 26 327014 22 327534 21 328056 17 328578 11
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,79531 6 80046 16 80563 21 81080 26 81599 28 82117 30 82636 32 83154 35 83672 37 84190 40 84709 41 85228 42 85747 44 86266 45 86786 45 87305 46 87824 47 88344 47 88863 48 89383 48 89903 48 90422 49 90942 49 91462 49 91982 49 92502 50 93022 50 93542 51 94062 51 94582 52 95102 53 95622 53 96142 54 96663 54 97183 54 97704 53 98224 53 98745 52 99266 51 99787 50 100309 48 100831 45 101352 43 101874 40 102397 34 102919 30 103442 24 103969 8
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,11423 7 11942 10 12461 13 12980 17 13499 20 14019 21 14538 22 15058 23 15577 24 16097 24 16617 24 17136 25 17656 25 18175 26 18695 26 19215 26 19734 27 20254 27 20774 27 21293 27 21813 27 22333 26 22853 26 23374 24 23894 23 24415 22 24936 20 25457 18 25981 13 26509 2
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,117503 6 118021 11 118541 12 119060 14 119580 16 120100 17 120620 18 121140 19 121660 20 122180 20 122699 22 123219 22 123739 22 124259 22 124779 22 125299 22 125819 22 126339 22 126860 21 127381 20 127901 19 128422 18 128946 7
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,256356 4 256874 7 257393 8 257911 10 258430 11 258949 12 259467 14 259987 14 260506 15 261026 15 261546 15 262065 16 262585 16 263105 16 263625 16 264145 16 264665 16 265185 16 265705 16 266225 16 266746 15 267266 15 267787 14 268307 14 268827 14 269348 13 269869 12 270390 11 270911 10 271432 9 271954 6 272476 4
8b59819fbc92eefe45b1db95c0cc3a467ddcfc755684c7f2ba2f6ccb9ad740ab,6238 1 6757 3 7277 3 7797 3 8318 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34050 6 34305 8 34561 9 34817 9 35073 10 35329 10 35585 10 35841 10 36097 9 36353 9 36609 6 36865 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,57867 7 58122 10 58377 11 58633 12 58888 13 59144 13 59400 13 59656 12 59912 12 60168 12 60425 10 60681 10 60939 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,28019 2 28273 6 28528 8 28784 8 29039 10 29295 10 29552 8 29808 8 30065 6 30323 2
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,31098 5 31353 7 31608 9 31863 10 32119 10 32375 10 32632 9 32888 8 33145 6
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37823 4 38077 8 38333 8 38588 9 38844 9 39097 12 39351 14 39606 14 39862 12 40117 9 40373 9 40629 9 40885 8 41141 8 41398 6
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,37331 1 37584 10 37839 13 38095 14 38351 15 38606 16 38862 16 39118 16 39375 15 39631 15 39887 15 40142 15 40398 15 40653 16 40909 17 41165 17 41421 17 41677 17 41934 15 42191 14 42449 11 42705 10 42962 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43987 6 44242 9 44497 10 44753 10 45008 11 45264 11 45520 11 45776 11 46032 12 46289 11 46545 11 46802 9 47059 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,43496 6 43746 13 44000 16 44256 16 44511 17 44767 18 45022 20 45278 20 45534 20 45791 18 46048 17 46313 8 46569 8 46825 8 47083 4
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,39400 1 39653 6 39908 8 40164 8 40419 9 40674 9 40930 9 41186 9 41442 8 41699 6
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,34538 3 34792 6 34801 5 35047 8 35056 7 35303 17 35559 17 35815 18 36071 18 36327 18 36584 17 36842 15 37098 15 37354 15 37610 15 37866 14 38123 9 38379 9 38637 7
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,49383 2 49639 1
0ed3555a4bd48046d3b63d8baf03a5aa97e523aa483aaa07459e7afa39fb96c6,19198 3 19454 3 19710 3 19966 3 20223 2 20479 2 20735 2 20990 3 21246 3 21501 4 21757 4 22014 3 22271 2
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,4 18 261 17 518 16 775 14 1032 13 1288 12 1546 9 1805 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48415 1 48668 6 48923 8 49179 9 49435 9 49691 9 49947 10 50203 10 50459 10 50715 10 50972 9 51228 10 51484 10 51741 8 51998 6 52255 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,23076 6 23331 8 23586 10 23842 10 24097 12 24353 12 24609 12 24864 13 25120 13 25376 13 25632 13 25889 12 26145 12 26402 10 26659 8 26916 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,47671 1 47925 6 48180 8 48435 9 48691 10 48946 11 49202 12 49458 12 49714 12 49970 12 50226 12 50482 11 50738 11 50995 10 51251 9 51509 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,25686 6 25941 9 26197 9 26453 10 26708 11 26964 11 27220 11 27476 11 27733 10 27989 10 28245 10 28502 8 28759 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,48220 7 48475 9 48730 11 48985 12 49241 12 49496 13 49752 12 50008 11 50264 11 50521 9 50778 7 51035 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,64929 5 65184 8 65439 9
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,9398 5 9652 9 9907 10 10162 12 10418 13 10673 14 10929 15 11185 15 11441 15 11697 15 11953 15 12209 15 12466 14 12722 13 12979 12 13236 11 13493 9 13751 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,54465 8 54719 11 54974 13 55229 15 55485 15 55740 16 55996 16 56252 15 56508 15 56765 13 57021 12 57278 9 57536 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,3022 2 3276 6 3531 8 3786 10 4042 10 4298 10 4554 10 4810 10 5066 11 5322 11 5579 10 5835 9 6092 7 6350 4
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,36835 6 37089 9 37345 10 37600 11 37856 12 38112 12 38368 12 38624 12 38880 12 39137 10 39393 10 39649 10 39906 8 40163 6
38f5cfb55fc8b048e82a5c895b25fefae7a70c71ab9990c535d1030637bf6a1f,44032 1 44288 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,24855 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,37148 7 37403 9 37658 11 37913 12 38168 14 38424 14 38680 14 38935 15 39191 15 39447 15 39703 15 39959 15 40215 15 40471 15 40728 13 40984 13 41241 12 41497 12 41754 10 42011 8 42268 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,36932 3 37188 4 37444 4 37701 2
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54610 3 54862 9 55116 12 55371 14 55626 15 55881 16 56136 18 56392 18 56647 19 56903 19 57158 19 57414 19 57670 19 57926 18 58182 18 58438 18 58694 17 58950 16 59207 14 59464 12 59721 10 59979 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,39763 6 40017 10 40272 11 40528 12 40783 13 41038 14 41294 15 41550 15 41806 15 42062 14 42318 14 42574 14 42830 13 43086 13 43342 12 43598 12 43855 10 44112 7
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,20845 2 21099 6 21354 8 21609 9 21865 9 22120 10 22376 10 22632 10 22888 10 23143 11 23399 11 23655 11 23911 10 24167 10 24423 9 24679 9 24936 7 25193 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,48531 3 48784 8 49038 11 49294 12 49549 13 49805 13 50060 15 50316 15 50572 14 50828 14 51084 14 51340 13 51596 13 51852 12 52109 10 52365 10 52622 8 52879 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,12994 5 13249 8 13504 10 13759 12 14015 12 14270 13 14526 13 14782 13 15038 13 15294 13 15550 13 15806 13 16063 12 16319 12 16575 11 16832 9 17089 7
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,32975 1 33230 3 33486 4 33742 3 34000 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44257 4 44511 8 44764 12 45019 13 45274 15 45529 16 45784 17 46040 17 46295 18 46551 18 46807 17 47062 18 47318 18 47574 17 47831 16 48087 15 48343 14 48600 12 48857 9 49116 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,28657 7 28912 9 29167 11 29422 12 29678 13 29934 13 30190 13 30446 13 30702 13 30958 13 31214 13 31470 13 31726 12 31982 12 32239 11 32495 10 32752 8 33009 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,65534 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,1 10 520 17 1039 17 1559 3 1567 9 2087 8 2606 7 3125 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12458 1 12977 2 13495 4 14014 5 14533 5 15052 6 15571 6 16090 7 16609 7 17128 8 17647 9 18166 9 18685 9 19204 9 19723 9 20242 9 20761 9 21280 9 21799 9 21829 5 22318 9 22347 16 22837 9 22866 18 23356 9 23385 18 23875 9 23904 19 24394 10 24422 21 24913 10 24941 22 25432 10 25459 24 25951 10 25977 26 26470 10 26494 28 26989 11 27012 30 27508 11 27530 31 28027 12 28049 32 28546 12 28568 32 29066 11 29086 34 29585 11 29605 34 30103 12 30124 34 30622 12 30643 34 31142 11 31161 35 31664 8 31680 35 32180 3 32186 5 32199 35 32698 4 32718 35 33217 5 33237 35 33736 6 33756 35 34255 6 34275 21 34300 9 34774 7 34795 19 35293 7 35314 19 35812 8 35833 19 36331 8 36353 18 36850 9 36872 19 37369 10 37392 18 37888 10 37911 19 38407 10 38429 21 38926 10 38944 26 39446 10 39461 29 39965 11 39979 30 40485 44 41004 44 41523 45 42042 45 42561 45 43081 44 43599 46 44118 46 44637 47 45157 46 45676 46 46195 46 46714 47 47233 48 47753 47 48272 47 48791 47 49310 47 49829 47 50348 27 50377 18 50867 25 50898 15 51387 24 51418 14 51905 24 51938 12 52421 27 52458 11 52939 28 52978 9 53458 27 53499 6 53977 27 54019 3 54496 27 55015 27 55534 27 56053 27 56572 27 57091 28 57610 28 58129 17 58150 8 58648 17 58670 8 59167 18 59190 7 59686 18 59710 7 60205 18 60229 7 60724 18 60747 8 61243 21 61265 8 61762 30 62281 29 62801 28 63320 28 63839 27 64366 19 64884 20 65402 21 65918 25 66436 26 66955 26 67473 27 67993 26 68511 26 69030 25 69548 26 70067 26 70586 26 71104 28 71623 28 72142 27 72661 27 73180 27 73699 5 73709 17 74218 4 74229 16 74738 2 74749 15 75268 15 75788 14 76308 14 76827 14 77347 13 77868 10 78390 10 78910 10 79429 11 79948 11 80467 11 80985 13 81504 13 82023 13 82542 14 83063 11
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,58727 10 59244 20 59762 23 60281 25 60799 27 61318 28 61837 28 62356 29 62876 28 63395 28 63914 29 64399 7 64433 30 64917 10 64952 31 65435 11 65471 31 65953 14 65990 32 66471 15 66510 31 66989 17 67029 31 67508 18 67549 30 68026 19 68069 29 68545 20 68589 28 69064 21 69109 27 69583 22 69628 27 70102 23 70147 27 70621 23 70666 27 71141 22 71185 27 71660 23 71703 27 72180 23 72221 28 72700 22 72740 28 73220 21 73258 28 73739 21 73776 29 74259 20 74295 10 74310 13 74779 19 74813 10 74830 11 75298 19 75332 9 75352 2 75816 20 75850 10 76334 21 76368 10 76852 23 76887 10 77371 29 77405 11 77889 45 78408 45 78927 19 78947 24 79446 17 79468 22 79965 17 79987 21 80485 16 80507 20 81004 16 81026 20 81524 16 81546 19 82043 16 82066 17 82562 16 82587 15 83082 14 83111 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54 16 574 15 1094 12 1616 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,27067 1 27585 4 27593 7 28103 17 28622 19 29141 19 29661 19 30180 19 30700 19 31220 19 31739 20 32259 20 32778 23 33298 28 33817 31 34337 32 34856 33 35376 33 35895 34 36414 35 36934 35 37454 35 37974 34 38494 33 39014 32 39534 31 40054 30 40574 29 41095 27 41615 26 42136 24 42656 23 43176 22 43697 19 44217 18 44737 16 45260 9
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,79 12 597 14 1116 15 1635 15 2155 14 2674 14 3193 15 3712 15 4231 16 4751 15 5270 16 5789 16 6308 17 6827 18 7347 17 7867 17 8386 17 8905 18 9425 17 9944 18 10464 18 10983 18 11503 17 12023 17 12542 17 13062 17 13581 17 14101 17 14621 17 15140 17 15660 17 16179 17 16699 17 17219 16 17739 16 18259 16 18778 17 19297 17 19817 17 20337 17 20856 17 21376 17 21895 18 22415 18 22934 25 23453 29 23973 30 24493 31 25013 30 25533 31 26054 33 26574 36 27094 36 27613 37 28133 36 28653 36 29176 32 29701 27 30224 23 30744 23 31264 24 31784 24 32304 23 32824 22 33343 23 33863 24 34383 24 34902 24 35422 24 35942 24 36462 24 36982 23 37502 23 38021 23 38541 23 39061 22 39581 22 40101 22 40621 22 41141 21 41661 20 42181 19 42701 18 43221 16 43741 15 44260 14 44779 13 45299 11 45819 9 46339 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,624 9 1143 17 1662 17 2181 17 2699 18 3217 20 3736 18 4256 10
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12570 9 13089 8
